date,store_id,product_id,price,promotion,holiday,sales
2029-04-13,8,138,99.66,1,0,51
2029-04-14,8,102,79.79,0,0,51
2029-04-15,9,111,43.83,0,0,23
2029-04-16,4,106,83.22,0,0,49
2029-04-17,5,148,69.66,0,0,26
2029-04-18,5,125,80.05,0,0,40
2029-04-19,8,132,82.44,1,0,44
2029-04-20,7,136,13.05,0,0,43
2029-04-21,9,147,64.18,0,1,49
2029-04-22,8,114,5.64,0,0,62
2029-04-23,2,101,9.13,0,0,47
2029-04-24,10,140,90.88,1,0,39
2029-04-25,4,106,55.12,1,0,58
2029-04-26,6,131,74.91,0,0,56
2029-04-27,2,103,84.66,1,0,50
2029-04-28,7,119,95.21,0,0,23
2029-04-29,3,149,87.59,0,0,47
2029-04-30,3,135,50.91,0,0,41
2029-05-01,2,131,36.92,0,0,33
2029-05-02,8,127,19.68,1,0,73
2029-05-03,6,112,43.03,0,0,38
2029-05-04,1,100,39.82,0,0,11
2029-05-05,1,134,58.16,0,0,42
2029-05-06,7,147,68.22,0,1,31
2029-05-07,8,129,97.94,0,1,38
2029-05-08,5,135,74.2,0,0,9
2029-05-09,5,124,66.16,1,0,56
2029-05-10,4,115,36.83,1,0,63
2029-05-11,6,118,8.28,0,0,57
2029-05-12,6,100,32.37,1,0,50
2029-05-13,3,104,78.0,0,0,27
2029-05-14,9,121,24.5,0,0,62
2029-05-15,7,123,72.66,0,0,11
2029-05-16,1,142,60.08,0,0,44
2029-05-17,7,144,21.33,1,0,49
2029-05-18,5,136,29.85,0,0,74
2029-05-19,5,135,52.15,1,0,62
2029-05-20,2,135,44.75,0,0,38
2029-05-21,4,103,78.96,0,0,15
2029-05-22,6,135,74.77,1,1,53
2029-05-23,10,117,59.58,0,0,18
2029-05-24,7,149,83.12,0,0,48
2029-05-25,5,115,58.45,0,0,29
2029-05-26,9,140,96.62,0,0,26
2029-05-27,3,117,25.64,1,1,50
2029-05-28,1,121,72.84,0,0,38
2029-05-29,4,101,40.14,0,0,41
2029-05-30,9,120,31.5,1,0,52
2029-05-31,4,135,22.14,0,0,29
2029-06-01,2,143,57.49,0,1,64
2029-06-02,10,138,25.47,0,0,43
2029-06-03,5,146,24.03,0,0,41
2029-06-04,3,138,99.1,0,0,30
2029-06-05,9,128,81.17,0,0,33
2029-06-06,4,125,76.09,1,0,53
2029-06-07,6,120,80.44,0,0,24
2029-06-08,2,116,97.05,0,0,36
2029-06-09,6,115,59.46,0,0,42
2029-06-10,3,130,25.92,0,0,40
2029-06-11,9,108,86.91,1,0,39
2029-06-12,2,130,75.56,0,0,34
2029-06-13,9,113,44.36,0,0,36
2029-06-14,5,148,49.99,0,0,27
2029-06-15,8,136,44.07,0,0,32
2029-06-16,2,101,93.34,0,0,23
2029-06-17,6,147,37.64,0,1,49
2029-06-18,3,145,96.53,0,0,16
2029-06-19,10,113,91.48,0,0,26
2029-06-20,5,132,64.9,0,0,13
2029-06-21,8,134,60.08,0,0,34
2029-06-22,10,138,40.16,0,0,44
2029-06-23,1,146,6.74,1,1,76
2029-06-24,5,119,17.12,0,0,60
2029-06-25,3,101,76.65,1,0,67
2029-06-26,4,140,49.8,0,0,62
2029-06-27,2,118,19.23,1,0,63
2029-06-28,9,136,30.08,0,0,44
2029-06-29,3,117,95.04,0,0,46
2029-06-30,2,115,39.88,0,0,41
2029-07-01,10,103,91.23,0,0,36
2029-07-02,9,111,33.94,0,0,58
2029-07-03,7,128,56.61,0,0,42
2029-07-04,6,106,6.95,0,0,56
2029-07-05,1,113,54.58,0,0,31
2029-07-06,5,111,65.51,0,1,58
2029-07-07,3,134,27.26,0,0,43
2029-07-08,1,104,60.0,0,0,25
2029-07-09,4,116,66.48,0,0,48
2029-07-10,2,141,70.25,0,0,17
2029-07-11,2,131,78.76,0,0,11
2029-07-12,3,109,34.58,0,1,37
2029-07-13,8,142,58.94,0,0,40
2029-07-14,8,116,98.25,1,0,64
2029-07-15,7,104,90.32,0,0,34
2029-07-16,6,144,95.5,1,0,49
2029-07-17,9,141,41.68,0,0,58
2029-07-18,4,108,79.76,1,1,57
2029-07-19,1,148,63.89,1,0,76
2029-07-20,8,132,12.86,0,0,57
2029-07-21,7,135,83.28,0,0,24
2029-07-22,7,135,69.32,0,0,39
2029-07-23,3,117,23.9,0,0,38
2029-07-24,4,108,12.58,1,1,74
2029-07-25,10,128,84.52,1,0,48
2029-07-26,9,149,12.5,1,0,67
2029-07-27,6,113,13.68,1,0,74
2029-07-28,5,124,45.6,1,0,51
2029-07-29,3,114,17.81,0,0,54
2029-07-30,9,105,91.8,0,0,25
2029-07-31,5,141,49.68,0,0,34
2029-08-01,5,128,59.07,0,0,48
2029-08-02,4,114,93.17,0,0,46
2029-08-03,4,128,55.38,0,0,17
2029-08-04,1,103,38.59,0,0,53
2029-08-05,7,117,80.73,0,0,33
2029-08-06,9,149,47.07,1,0,84
2029-08-07,3,148,35.25,0,0,39
2029-08-08,2,143,73.71,0,0,24
2029-08-09,3,138,81.15,1,0,51
2029-08-10,1,115,80.21,0,1,65
2029-08-11,6,110,97.88,0,0,8
2029-08-12,7,113,79.73,0,0,44
2029-08-13,2,102,78.14,0,0,46
2029-08-14,8,149,86.46,1,0,55
2029-08-15,6,141,5.02,0,0,70
2029-08-16,4,137,39.43,0,1,35
2029-08-17,5,144,75.07,0,0,42
2029-08-18,8,141,61.97,1,0,79
2029-08-19,3,117,21.87,0,0,58
2029-08-20,3,119,33.85,1,1,97
2029-08-21,4,147,37.0,0,0,45
2029-08-22,1,124,58.94,1,0,45
2029-08-23,9,137,84.0,1,0,52
2029-08-24,8,112,93.59,1,0,65
2029-08-25,8,103,76.26,0,0,30
2029-08-26,10,113,85.08,1,0,54
2029-08-27,6,132,49.66,0,1,48
2029-08-28,7,127,42.03,1,1,65
2029-08-29,6,136,42.31,0,0,48
2029-08-30,9,107,63.52,0,0,35
2029-08-31,3,143,16.8,0,0,59
2029-09-01,3,133,60.05,0,0,22
2029-09-02,3,143,68.19,0,0,49
2029-09-03,10,104,46.7,0,0,33
2029-09-04,3,104,95.55,0,0,39
2029-09-05,9,130,62.78,1,0,74
2029-09-06,4,144,25.9,0,0,32
2029-09-07,7,108,50.53,0,1,45
2029-09-08,9,141,69.16,1,0,57
2029-09-09,7,131,35.74,0,0,53
2029-09-10,9,132,12.57,0,0,41
2029-09-11,3,102,60.43,0,0,40
2029-09-12,4,129,95.05,0,0,33
2029-09-13,8,149,51.08,0,0,45
2029-09-14,6,111,91.08,0,0,43
2029-09-15,5,128,84.33,1,0,66
2029-09-16,4,102,19.0,0,0,43
2029-09-17,8,125,72.28,0,1,47
2029-09-18,1,129,46.37,1,0,71
2029-09-19,9,108,28.77,0,0,44
2029-09-20,1,125,70.26,0,1,43
2029-09-21,8,101,75.55,1,0,76
2029-09-22,4,102,22.09,0,0,39
2029-09-23,9,145,91.87,1,0,48
2029-09-24,5,103,76.36,0,0,43
2029-09-25,3,124,93.67,1,0,42
2029-09-26,9,112,35.12,0,0,33
2029-09-27,9,138,94.24,0,0,28
2029-09-28,4,143,40.01,0,0,45
2029-09-29,4,134,10.13,1,0,77
2029-09-30,8,122,77.48,1,0,41
2029-10-01,2,108,71.83,0,0,39
2029-10-02,9,101,61.8,1,0,47
2029-10-03,6,140,51.54,0,0,54
2029-10-04,9,143,8.06,0,0,27
2029-10-05,8,130,64.34,0,0,38
2029-10-06,7,143,44.6,1,0,72
2029-10-07,1,146,58.22,1,0,47
2029-10-08,3,101,45.79,0,0,36
2029-10-09,2,131,96.78,1,0,56
2029-10-10,5,117,62.39,0,1,47
2029-10-11,5,112,76.18,0,0,28
2029-10-12,5,145,93.95,0,1,38
2029-10-13,4,104,61.2,1,0,29
2029-10-14,5,141,6.15,0,0,31
2029-10-15,3,143,8.26,0,0,54
2029-10-16,1,109,71.72,0,0,27
2029-10-17,5,142,31.51,0,0,40
2029-10-18,9,124,60.04,0,0,26
2029-10-19,9,133,24.22,0,0,40
2029-10-20,4,136,30.67,1,0,83
2029-10-21,3,129,52.94,0,0,44
2029-10-22,1,106,97.68,0,0,42
2029-10-23,2,105,63.55,1,0,56
2029-10-24,8,102,93.93,0,0,39
2029-10-25,1,112,96.14,1,0,58
2029-10-26,8,102,24.77,0,0,49
2029-10-27,7,125,34.56,0,0,31
2029-10-28,8,123,78.15,0,0,32
2029-10-29,6,105,87.34,1,0,56
2029-10-30,9,142,54.33,1,0,75
2029-10-31,3,148,99.36,0,0,3
2029-11-01,10,141,6.1,0,1,64
2029-11-02,4,111,33.46,0,0,34
2029-11-03,6,148,64.2,0,0,20
2029-11-04,8,135,49.58,0,0,41
2029-11-05,5,101,16.08,0,0,59
2029-11-06,3,110,39.94,0,0,37
2029-11-07,6,138,7.42,0,0,30
2029-11-08,4,133,66.06,1,0,51
2029-11-09,9,125,89.81,0,0,38
2029-11-10,3,117,89.06,0,0,10
2029-11-11,4,120,71.46,0,0,39
2029-11-12,7,135,49.25,0,1,25
2029-11-13,7,139,53.64,1,0,54
2029-11-14,4,145,18.01,0,0,55
2029-11-15,6,143,37.4,0,0,37
2029-11-16,3,121,22.83,0,1,40
2029-11-17,6,129,83.01,1,1,67
2029-11-18,2,149,91.9,0,0,20
2029-11-19,8,142,56.01,0,0,56
2029-11-20,2,129,74.14,0,0,45
2029-11-21,7,107,16.54,0,0,50
2029-11-22,9,133,62.81,0,0,43
2029-11-23,1,146,71.77,0,0,33
2029-11-24,8,108,48.01,1,1,66
2029-11-25,7,119,28.11,1,0,52
2029-11-26,6,139,88.35,0,0,38
2029-11-27,6,124,75.58,0,0,25
2029-11-28,6,118,90.49,0,0,22
2029-11-29,9,104,82.75,0,0,38
2029-11-30,2,110,99.09,0,0,26
2029-12-01,1,114,23.26,0,0,57
2029-12-02,6,107,13.24,0,0,37
2029-12-03,10,118,37.02,0,0,38
2029-12-04,8,122,17.26,0,0,43
2029-12-05,3,126,54.7,0,0,53
2029-12-06,10,139,65.14,0,0,40
2029-12-07,1,131,59.94,1,0,57
2029-12-08,9,125,29.63,0,0,50
2029-12-09,1,126,91.34,1,0,61
2029-12-10,3,118,7.01,0,0,57
2029-12-11,8,149,38.06,1,1,81
2029-12-12,3,141,73.3,0,0,54
2029-12-13,4,128,77.86,1,0,55
2029-12-14,8,138,44.53,0,0,36
2029-12-15,1,140,6.61,0,0,50
2029-12-16,6,132,63.71,0,0,42
2029-12-17,1,118,10.99,0,0,55
2029-12-18,1,136,15.25,0,0,46
2029-12-19,8,118,66.77,0,0,30
2029-12-20,4,132,34.69,0,1,71
2029-12-21,1,146,38.06,0,1,79
2029-12-22,10,115,51.25,0,0,28
2029-12-23,7,122,97.96,0,0,35
2029-12-24,5,106,96.72,0,0,34
2029-12-25,5,125,44.54,1,0,71
2029-12-26,1,131,30.22,1,0,80
2029-12-27,10,111,33.75,1,1,60
2029-12-28,6,107,30.53,1,0,54
2029-12-29,9,104,55.56,0,0,43
2029-12-30,9,141,62.65,1,0,64
2029-12-31,8,127,51.43,0,0,54
2030-01-01,5,104,43.76,0,0,26
2030-01-02,1,148,25.07,1,0,48
2030-01-03,9,125,50.84,0,0,49
2030-01-04,1,104,37.4,0,0,43
2030-01-05,8,121,56.45,0,0,36
2030-01-06,5,114,69.14,0,0,44
2030-01-07,3,112,65.16,0,0,26
2030-01-08,7,127,48.94,0,1,40
2030-01-09,7,132,57.82,0,0,39
2030-01-10,9,142,32.06,0,0,34
2030-01-11,7,122,7.3,0,0,42
2030-01-12,3,132,64.38,0,1,49
2030-01-13,1,142,28.99,1,0,75
2030-01-14,8,117,68.55,0,0,20
2030-01-15,3,149,75.97,1,0,67
2030-01-16,8,129,92.01,0,0,38
2030-01-17,8,125,96.02,0,1,22
2030-01-18,5,115,6.0,0,0,71
2030-01-19,1,112,99.09,0,0,13
2030-01-20,10,138,69.89,0,1,52
2030-01-21,7,132,66.13,0,0,40
2030-01-22,10,125,6.45,0,0,44
2030-01-23,5,147,86.82,0,0,26
2030-01-24,8,100,18.82,0,0,50
2030-01-25,9,148,84.55,1,0,92
2030-01-26,7,137,6.48,0,0,34
2030-01-27,7,101,66.37,1,1,27
2030-01-28,1,148,46.31,1,1,67
2030-01-29,4,105,24.07,0,0,46
2030-01-30,2,145,15.22,1,0,81
2030-01-31,2,149,46.81,1,0,54
2030-02-01,2,137,16.71,0,0,46
2030-02-02,4,141,51.21,0,1,67
2030-02-03,1,123,64.4,0,0,31
2030-02-04,4,117,83.6,0,1,74
2030-02-05,2,126,69.47,0,1,69
2030-02-06,5,140,11.19,1,0,80
2030-02-07,3,107,34.21,1,0,53
2030-02-08,8,127,32.36,0,1,53
2030-02-09,4,109,91.93,0,0,19
2030-02-10,1,116,87.44,1,0,47
2030-02-11,1,128,40.16,0,0,43
2030-02-12,10,105,11.76,0,0,68
2030-02-13,3,113,89.94,0,0,36
2030-02-14,9,121,89.38,0,0,26
2030-02-15,7,105,86.2,0,0,35
2030-02-16,2,125,85.28,0,0,21
2030-02-17,9,138,50.62,0,0,30
2030-02-18,10,111,21.86,0,0,51
2030-02-19,2,134,50.36,0,0,36
2030-02-20,3,113,51.99,0,1,49
2030-02-21,10,121,51.54,1,0,65
2030-02-22,2,122,56.18,0,0,44
2030-02-23,3,147,29.48,0,1,59
2030-02-24,6,106,39.79,0,0,30
2030-02-25,9,139,46.25,0,0,45
2030-02-26,9,149,17.46,1,0,56
2030-02-27,7,124,48.26,0,1,45
2030-02-28,3,112,81.99,0,0,34
2030-03-01,4,120,83.67,1,0,52
2030-03-02,6,140,44.1,0,0,28
2030-03-03,5,109,54.29,0,0,48
2030-03-04,2,108,8.2,0,0,59
2030-03-05,6,114,69.07,1,0,54
2030-03-06,3,101,43.44,0,0,50
2030-03-07,8,124,47.32,1,0,64
2030-03-08,2,112,88.0,0,0,9
2030-03-09,1,133,48.87,0,0,38
2030-03-10,9,133,7.01,1,0,42
2030-03-11,3,134,26.61,0,0,51
2030-03-12,1,137,50.18,1,1,88
2030-03-13,7,102,45.32,1,0,52
2030-03-14,10,141,86.74,1,0,61
2030-03-15,5,105,56.5,0,0,38
2030-03-16,5,147,70.52,0,0,12
2030-03-17,1,148,49.59,1,0,73
2030-03-18,9,118,46.77,0,1,65
2030-03-19,7,102,47.4,0,0,40
2030-03-20,8,117,44.04,0,0,37
2030-03-21,9,138,56.17,0,0,51
2030-03-22,6,108,28.79,0,0,29
2030-03-23,5,111,89.65,0,0,21
2030-03-24,6,104,36.64,0,0,43
2030-03-25,2,102,19.01,0,0,57
2030-03-26,4,110,14.17,0,0,23
2030-03-27,3,129,6.28,1,0,85
2030-03-28,7,103,45.17,1,0,62
2030-03-29,9,104,22.82,0,0,43
2030-03-30,5,100,7.06,0,0,49
2030-03-31,6,126,54.4,0,0,31
2030-04-01,10,127,69.6,0,0,23
2030-04-02,2,128,13.15,1,0,63
2030-04-03,3,117,48.79,1,0,71
2030-04-04,3,111,75.64,1,0,39
2030-04-05,9,112,98.65,0,0,15
2030-04-06,7,140,68.38,0,0,18
2030-04-07,8,101,28.26,0,1,54
2030-04-08,10,136,73.07,0,1,27
2030-04-09,9,144,61.8,0,0,23
2030-04-10,6,115,25.12,0,0,49
2030-04-11,4,147,85.86,0,1,19
2030-04-12,1,123,45.6,0,0,57
2030-04-13,8,134,96.39,0,0,12
2030-04-14,7,121,73.68,0,0,40
2030-04-15,2,135,66.23,1,0,63
2030-04-16,8,110,74.19,0,0,49
2030-04-17,5,145,50.42,0,0,49
2030-04-18,7,128,53.0,0,0,48
2030-04-19,4,134,85.86,1,0,58
2030-04-20,5,147,69.69,0,0,51
2030-04-21,8,114,90.24,1,0,56
2030-04-22,1,130,89.63,0,0,35
2030-04-23,1,141,97.77,1,0,63
2030-04-24,4,140,71.52,0,0,34
2030-04-25,3,142,52.72,0,0,39
2030-04-26,10,115,20.8,0,0,50
2030-04-27,2,109,72.01,0,0,29
2030-04-28,3,148,32.7,1,0,60
2030-04-29,1,131,31.88,0,0,52
2030-04-30,1,101,27.64,0,1,62
2030-05-01,6,123,88.14,1,0,44
2030-05-02,5,122,87.46,0,0,26
2030-05-03,8,101,64.94,1,0,64
2030-05-04,2,137,49.93,0,0,54
2030-05-05,4,130,68.85,1,0,59
2030-05-06,8,139,62.69,0,0,28
2030-05-07,6,125,44.49,0,0,47
2030-05-08,1,128,41.06,0,0,16
2030-05-09,4,102,41.37,0,0,51
2030-05-10,1,113,60.97,0,0,23
2030-05-11,2,124,66.53,0,0,60
2030-05-12,5,147,47.92,1,0,81
2030-05-13,8,100,97.03,1,0,49
2030-05-14,8,102,12.97,1,0,87
2030-05-15,3,125,37.97,1,0,54
2030-05-16,4,117,44.81,1,0,53
2030-05-17,10,108,6.61,1,1,50
2030-05-18,6,137,39.67,1,0,78
2030-05-19,10,122,31.0,0,0,30
2030-05-20,3,120,53.07,1,0,60
2030-05-21,2,100,36.96,1,0,78
2030-05-22,6,120,73.99,1,0,65
2030-05-23,5,126,53.44,0,0,40
2030-05-24,10,141,17.33,0,0,31
2030-05-25,5,105,76.26,1,0,45
2030-05-26,10,143,14.43,1,0,77
2030-05-27,5,135,84.71,0,0,39
2030-05-28,10,127,93.49,0,1,47
2030-05-29,5,144,35.63,0,0,40
2030-05-30,3,116,92.98,0,0,29
2030-05-31,7,139,80.34,0,0,30
2030-06-01,6,102,92.63,0,0,45
2030-06-02,4,111,68.3,1,0,46
2030-06-03,2,138,27.39,0,0,42
2030-06-04,9,111,89.98,0,0,49
2030-06-05,1,101,22.51,1,0,65
2030-06-06,4,145,25.24,0,0,44
2030-06-07,1,121,30.75,0,0,42
2030-06-08,6,122,33.9,0,0,31
2030-06-09,4,129,53.88,0,0,31
2030-06-10,5,104,72.78,1,1,64
2030-06-11,5,108,92.99,1,0,47
2030-06-12,9,120,13.4,0,0,48
2030-06-13,1,110,95.67,0,0,31
2030-06-14,2,104,92.53,0,0,30
2030-06-15,6,134,10.13,1,0,77
2030-06-16,5,126,39.23,1,0,69
2030-06-17,7,148,82.25,0,0,43
2030-06-18,3,101,63.1,0,0,42
2030-06-19,3,123,79.01,1,0,69
2030-06-20,10,130,73.31,1,0,38
2030-06-21,2,132,52.19,0,0,18
2030-06-22,3,138,8.92,1,0,56
2030-06-23,10,129,60.51,0,0,33
2030-06-24,1,145,9.61,0,0,58
2030-06-25,5,136,62.35,0,0,36
2030-06-26,5,127,81.04,0,0,30
2030-06-27,7,130,60.57,0,0,42
2030-06-28,4,110,99.72,0,0,28
2030-06-29,3,122,48.31,0,0,49
2030-06-30,1,101,76.14,0,0,28
2030-07-01,8,139,68.39,0,0,23
2030-07-02,3,140,99.19,0,0,29
2030-07-03,2,126,72.76,1,0,58
2030-07-04,4,134,20.58,0,0,37
2030-07-05,3,101,95.77,0,0,44
2030-07-06,1,138,68.44,1,0,49
2030-07-07,3,136,10.64,0,0,32
2030-07-08,2,120,67.47,0,0,33
2030-07-09,8,104,88.9,0,0,25
2030-07-10,6,144,59.82,1,0,67
2030-07-11,9,120,38.63,1,0,55
2030-07-12,8,128,82.99,0,0,46
2030-07-13,10,119,79.34,0,1,61
2030-07-14,3,137,56.7,0,0,33
2030-07-15,5,119,19.66,1,0,80
2030-07-16,7,149,28.84,0,0,62
2030-07-17,5,124,75.16,1,0,71
2030-07-18,8,101,81.58,0,0,24
2030-07-19,5,131,31.53,0,1,63
2030-07-20,1,125,39.96,1,0,57
2030-07-21,5,105,12.38,1,0,62
2030-07-22,4,140,72.78,0,0,54
2030-07-23,6,102,5.34,0,0,53
2030-07-24,3,132,9.42,0,1,82
2030-07-25,5,100,5.41,0,0,53
2030-07-26,2,104,66.31,0,1,55
2030-07-27,6,112,44.65,0,0,38
2030-07-28,6,118,33.27,0,0,49
2030-07-29,5,111,91.71,0,0,45
2030-07-30,6,147,23.32,0,0,52
2030-07-31,7,124,41.99,0,0,34
2030-08-01,5,134,94.33,0,0,24
2030-08-02,1,111,45.58,1,0,67
2030-08-03,8,129,57.7,0,0,31
2030-08-04,4,104,12.63,0,0,48
2030-08-05,9,133,80.07,0,0,27
2030-08-06,10,121,45.16,0,0,49
2030-08-07,6,138,81.05,0,0,31
2030-08-08,1,112,29.11,0,0,28
2030-08-09,3,146,45.14,0,0,40
2030-08-10,3,102,79.72,1,0,59
2030-08-11,10,119,97.52,1,0,65
2030-08-12,4,130,10.66,0,0,58
2030-08-13,6,104,82.18,0,0,16
2030-08-14,7,123,33.57,0,0,30
2030-08-15,10,139,57.32,0,0,28
2030-08-16,4,132,32.56,0,0,61
2030-08-17,6,107,63.28,0,0,46
2030-08-18,1,123,38.61,0,0,65
2030-08-19,8,149,36.69,1,0,75
2030-08-20,7,119,8.6,0,0,49
2030-08-21,9,115,18.96,0,0,43
2030-08-22,3,149,92.12,1,0,60
2030-08-23,2,111,99.84,0,0,30
2030-08-24,1,112,79.15,0,0,52
2030-08-25,3,144,32.25,0,0,40
2030-08-26,5,141,43.23,0,0,65
2030-08-27,2,138,75.25,0,1,42
2030-08-28,3,124,97.01,0,1,43
2030-08-29,4,145,48.27,0,0,46
2030-08-30,7,131,83.8,0,0,37
2030-08-31,3,123,97.63,1,0,38
2030-09-01,9,147,87.98,0,0,21
2030-09-02,8,146,26.58,0,0,56
2030-09-03,4,143,5.76,1,0,70
2030-09-04,1,108,51.75,0,0,51
2030-09-05,1,139,55.48,0,1,69
2030-09-06,1,149,24.12,0,0,37
2030-09-07,1,122,32.04,0,0,42
2030-09-08,8,149,77.69,0,0,28
2030-09-09,3,112,49.68,0,0,23
2030-09-10,6,131,35.15,1,0,51
2030-09-11,3,149,64.15,0,0,29
2030-09-12,5,114,67.01,0,0,19
2030-09-13,7,135,78.09,0,0,21
2030-09-14,2,148,19.89,0,0,44
2030-09-15,6,104,75.44,0,0,57
2030-09-16,6,121,61.95,0,0,24
2030-09-17,3,115,10.47,0,1,69
2030-09-18,6,140,78.86,0,0,36
2030-09-19,10,109,41.39,1,0,79
2030-09-20,10,123,36.39,1,0,75
2030-09-21,5,117,47.57,0,1,37
2030-09-22,2,148,37.89,1,0,42
2030-09-23,9,117,37.14,0,0,52
2030-09-24,8,106,81.77,1,0,44
2030-09-25,3,103,16.83,0,0,30
2030-09-26,8,125,97.21,0,0,32
2030-09-27,9,104,57.72,1,0,70
2030-09-28,3,115,22.38,0,0,33
2030-09-29,3,134,17.47,1,0,61
2030-09-30,2,125,61.19,0,0,47
2030-10-01,8,117,65.13,0,0,42
2030-10-02,10,128,10.04,0,0,63
2030-10-03,1,122,28.09,1,0,60
2030-10-04,8,113,80.57,0,0,42
2030-10-05,7,114,9.71,0,0,39
2030-10-06,7,148,86.23,1,1,78
2030-10-07,3,132,67.53,1,0,38
2030-10-08,1,124,46.27,1,0,65
2030-10-09,4,120,37.91,0,0,46
2030-10-10,9,116,6.83,1,0,72
2030-10-11,5,122,83.4,1,0,39
2030-10-12,1,142,18.56,1,0,64
2030-10-13,5,116,34.41,0,0,42
2030-10-14,8,113,59.07,0,0,56
2030-10-15,8,128,28.37,0,0,37
2030-10-16,5,119,52.23,0,0,24
2030-10-17,9,129,81.89,0,0,10
2030-10-18,1,118,49.7,0,0,42
2030-10-19,4,138,95.15,0,0,21
2030-10-20,3,112,85.51,0,0,36
2030-10-21,2,117,36.64,0,0,38
2030-10-22,8,122,43.0,0,0,52
2030-10-23,7,145,45.22,1,0,59
2030-10-24,9,132,64.49,0,0,46
2030-10-25,2,138,32.25,0,0,47
2030-10-26,4,139,97.08,0,0,14
2030-10-27,6,117,62.83,0,0,37
2030-10-28,3,108,42.94,1,1,81
2030-10-29,8,132,66.28,0,0,41
2030-10-30,3,131,42.56,0,0,55
2030-10-31,2,116,82.69,0,0,36
2030-11-01,3,118,58.94,1,0,63
2030-11-02,6,126,8.99,0,0,65
2030-11-03,2,105,21.79,0,0,51
2030-11-04,8,134,87.17,0,0,41
2030-11-05,1,136,58.48,0,0,41
2030-11-06,7,133,95.28,0,0,24
2030-11-07,2,119,11.88,0,0,52
2030-11-08,10,124,33.05,0,0,58
2030-11-09,6,103,23.39,0,0,54
2030-11-10,2,109,57.61,0,0,39
2030-11-11,2,109,41.37,0,0,36
2030-11-12,10,123,19.94,0,0,60
2030-11-13,8,120,66.06,0,0,48
2030-11-14,2,110,55.95,0,0,23
2030-11-15,7,126,31.1,1,0,81
2030-11-16,3,115,50.58,0,1,44
2030-11-17,8,125,75.85,0,0,31
2030-11-18,7,129,24.5,0,0,35
2030-11-19,8,148,32.83,0,0,45
2030-11-20,7,115,37.88,0,0,35
2030-11-21,6,106,75.94,0,0,30
2030-11-22,7,115,85.46,0,0,41
2030-11-23,5,134,40.76,1,0,65
2030-11-24,7,115,33.18,0,0,47
2030-11-25,1,139,89.5,0,0,31
2030-11-26,1,111,99.94,1,0,69
2030-11-27,9,134,68.68,0,0,36
2030-11-28,5,148,99.05,1,0,61
2030-11-29,5,120,67.7,0,0,31
2030-11-30,3,149,74.68,0,0,44
2030-12-01,5,142,41.92,0,0,39
2030-12-02,3,135,46.13,1,0,56
2030-12-03,9,147,18.69,1,0,82
2030-12-04,9,116,83.16,0,0,26
2030-12-05,6,131,93.45,0,0,17
2030-12-06,1,140,64.23,0,0,43
2030-12-07,7,105,37.65,0,0,44
2030-12-08,7,123,19.63,1,0,60
2030-12-09,10,126,30.19,0,0,46
2030-12-10,10,119,29.26,0,0,63
2030-12-11,4,124,63.29,1,0,58
2030-12-12,8,101,94.78,1,0,27
2030-12-13,6,108,9.59,0,0,62
2030-12-14,4,127,5.1,0,0,69
2030-12-15,4,137,62.02,1,0,58
2030-12-16,2,102,31.99,0,0,43
2030-12-17,2,119,88.65,0,0,20
2030-12-18,4,105,36.09,0,1,48
2030-12-19,5,138,32.53,1,0,55
2030-12-20,8,132,30.6,0,0,35
2030-12-21,6,100,18.76,0,0,43
2030-12-22,4,136,60.25,0,0,38
2030-12-23,7,105,20.98,1,0,50
2030-12-24,8,144,45.34,1,0,77
2030-12-25,2,133,48.79,1,0,58
2030-12-26,7,146,6.95,0,0,54
2030-12-27,2,114,6.6,1,0,67
2030-12-28,2,144,54.42,1,1,81
2030-12-29,8,125,71.12,1,0,50
2030-12-30,2,113,94.5,1,0,66
2030-12-31,9,106,22.02,0,0,59
2031-01-01,1,145,14.81,0,0,26
2031-01-02,9,130,9.95,1,0,52
2031-01-03,1,123,46.42,1,0,58
2031-01-04,10,130,64.2,0,0,30
2031-01-05,10,128,84.85,0,1,44
2031-01-06,2,141,69.85,0,0,27
2031-01-07,6,131,24.79,0,0,41
2031-01-08,6,116,48.87,0,0,26
2031-01-09,1,113,91.48,1,0,43
2031-01-10,7,139,36.04,0,0,54
2031-01-11,8,135,52.38,0,0,32
2031-01-12,2,147,96.06,0,0,27
2031-01-13,8,123,74.8,0,0,29
2031-01-14,9,144,76.04,0,0,40
2031-01-15,6,126,28.97,0,0,46
2031-01-16,5,124,44.4,0,0,46
2031-01-17,9,131,12.82,0,0,40
2031-01-18,9,117,62.62,0,0,41
2031-01-19,1,145,14.85,0,0,43
2031-01-20,3,117,84.41,0,0,36
2031-01-21,9,136,82.38,0,0,24
2031-01-22,2,125,55.69,1,0,71
2031-01-23,4,108,18.41,0,1,54
2031-01-24,4,134,7.43,1,0,53
2031-01-25,2,107,80.69,0,0,51
2031-01-26,3,119,62.01,1,0,54
2031-01-27,3,141,72.54,0,0,30
2031-01-28,1,121,33.86,0,0,47
2031-01-29,6,118,53.4,0,0,23
2031-01-30,8,129,75.98,0,0,12
2031-01-31,3,127,48.94,0,0,48
2031-02-01,5,134,62.13,0,1,40
2031-02-02,1,142,80.02,1,0,56
2031-02-03,10,110,25.45,0,1,73
2031-02-04,7,130,11.26,0,0,38
2031-02-05,10,148,55.52,0,0,63
2031-02-06,1,147,10.9,1,1,86
